no.,date,price,productId,sellerId
2194,2019-02-01,2.1,2,2
2195,2019-02-02,2.1,2,2
2196,2019-02-03,2.1,2,2
2197,2019-02-04,2.1,2,2
2198,2019-02-05,2.1,2,2
2199,2019-02-06,2.1,2,2
2200,2019-02-07,2.1,2,2
2201,2019-02-08,2.1,2,2
2202,2019-02-09,2.1,2,2
2203,2019-02-10,2.1,2,2
2204,2019-02-11,2.1,2,2
2205,2019-02-12,2.1,2,2
2206,2019-02-13,2.1,2,2
2207,2019-02-14,2.1,2,2
2208,2019-02-15,2.1,2,2
2209,2019-02-16,2.1,2,2
2210,2019-02-17,2.1,2,2
2211,2019-02-18,2.1,2,2
2212,2019-02-19,2.1,2,2
2213,2019-02-20,2.1,2,2
2214,2019-02-21,2.1,2,2
2215,2019-02-22,2.1,2,2
2216,2019-02-23,2.1,2,2
2217,2019-02-24,2.1,2,2
2218,2019-02-25,2.1,2,2
2219,2019-02-26,2.1,2,2
2220,2019-02-27,2.1,2,2
2221,2019-02-28,2.1,2,2
2222,2019-03-01,2.1,2,2
2223,2019-03-02,2.1,2,2
2224,2019-03-03,2.1,2,2
2225,2019-03-04,2.1,2,2
2226,2019-03-05,2.1,2,2
2227,2019-03-06,2.1,2,2
2228,2019-03-07,2.1,2,2
2229,2019-03-08,2.1,2,2
2230,2019-03-09,2.1,2,2
2231,2019-03-10,2.1,2,2
2232,2019-03-11,2.1,2,2
2233,2019-03-12,2.1,2,2
2234,2019-03-13,2.1,2,2
2235,2019-03-14,2.1,2,2
2236,2019-03-15,2.1,2,2
2237,2019-03-16,2.1,2,2
2238,2019-03-17,2.1,2,2
2239,2019-03-18,2.1,2,2
2240,2019-03-19,2.1,2,2
2241,2019-03-20,2.1,2,2
2242,2019-03-21,2.1,2,2
2243,2019-03-22,2.1,2,2
2244,2019-03-23,2.1,2,2
2245,2019-03-24,2.1,2,2
2246,2019-03-25,2.1,2,2
2247,2019-03-26,2.1,2,2
2248,2019-03-27,2.1,2,2
2249,2019-03-28,2.1,2,2
2250,2019-03-29,2.1,2,2
2251,2019-03-30,2.1,2,2
2252,2019-03-31,2.1,2,2
2253,2019-04-01,2.1,2,2
2254,2019-04-02,2.1,2,2
2255,2019-04-03,2.1,2,2
2256,2019-04-04,2.1,2,2
2257,2019-04-05,2.1,2,2
2258,2019-04-06,2.1,2,2
2259,2019-04-07,2.1,2,2
2260,2019-04-08,2.1,2,2
2261,2019-04-09,2.1,2,2
2262,2019-04-10,2.1,2,2
2263,2019-04-11,2.1,2,2
2264,2019-04-12,2.1,2,2
2265,2019-04-13,2.1,2,2
2266,2019-04-14,2.1,2,2
2267,2019-04-15,2.1,2,2
2268,2019-04-16,2.1,2,2
2269,2019-04-17,2.1,2,2
2270,2019-04-18,2.1,2,2
2271,2019-04-19,2.1,2,2
2272,2019-04-20,2.1,2,2
2273,2019-04-21,2.1,2,2
2274,2019-04-22,2.1,2,2
2275,2019-04-23,2.1,2,2
2276,2019-04-24,2.1,2,2
2277,2019-04-25,2.1,2,2
2278,2019-04-26,2.1,2,2
2279,2019-04-27,2.1,2,2
2280,2019-04-28,2.1,2,2
2281,2019-04-29,2.1,2,2
2282,2019-04-30,2.1,2,2
2283,2019-05-01,2.1,2,2
2284,2019-05-02,2.1,2,2
2285,2019-05-03,2.1,2,2
2286,2019-05-04,2.1,2,2
2287,2019-05-05,2.1,2,2
2288,2019-05-06,2.1,2,2
2289,2019-05-07,2.1,2,2
2290,2019-05-08,2.1,2,2
2291,2019-05-09,2.1,2,2
2292,2019-05-10,2.1,2,2
2293,2019-05-11,2.1,2,2
2294,2019-05-12,2.1,2,2
2295,2019-05-13,2.1,2,2
2296,2019-05-14,2.1,2,2
2297,2019-05-15,2.1,2,2
2298,2019-05-16,2.1,2,2
2299,2019-05-17,2.1,2,2
2300,2019-05-18,2.1,2,2
2301,2019-05-19,2.1,2,2
2302,2019-05-20,2.1,2,2
2303,2019-05-21,2.1,2,2
2304,2019-05-22,2.1,2,2
2305,2019-05-23,2.1,2,2
2306,2019-05-24,2.1,2,2
2307,2019-05-25,2.1,2,2
2308,2019-05-26,2.1,2,2
2309,2019-05-27,2.1,2,2
2310,2019-05-28,2.1,2,2
2311,2019-05-29,2.1,2,2
2312,2019-05-30,2.1,2,2
2313,2019-05-31,2.1,2,2
2314,2019-06-01,2.1,2,2
2315,2019-06-02,2.1,2,2
2316,2019-06-03,2.1,2,2
2317,2019-06-04,2.1,2,2
2318,2019-06-05,2.1,2,2
2319,2019-06-06,2.1,2,2
2320,2019-06-07,2.1,2,2
2321,2019-06-08,2.1,2,2
2322,2019-06-09,2.1,2,2
2323,2019-06-10,2.1,2,2
2324,2019-06-11,2.1,2,2
2325,2019-06-12,2.1,2,2
2326,2019-06-13,2.1,2,2
2327,2019-06-14,2.1,2,2
2328,2019-06-15,2.1,2,2
2329,2019-06-16,2.1,2,2
2330,2019-06-17,2.1,2,2
2331,2019-06-18,2.1,2,2
2332,2019-06-19,2.1,2,2
2333,2019-06-20,2.1,2,2
2334,2019-06-21,2.1,2,2
2335,2019-06-22,2.1,2,2
2336,2019-06-23,2.1,2,2
2337,2019-06-24,2.1,2,2
2338,2019-06-25,2.1,2,2
2339,2019-06-26,2.1,2,2
2340,2019-06-27,2.1,2,2
2341,2019-06-28,2.1,2,2
2342,2019-06-29,2.1,2,2
2343,2019-06-30,2.1,2,2
2344,2019-07-01,2.1,2,2
2345,2019-07-02,2.1,2,2
2346,2019-07-03,2.1,2,2
2347,2019-07-04,2.1,2,2
2348,2019-07-05,2.1,2,2
2349,2019-07-06,2.1,2,2
2350,2019-07-07,2.1,2,2
2351,2019-07-08,2.1,2,2
2352,2019-07-09,2.1,2,2
2353,2019-07-10,2.1,2,2
2354,2019-07-11,2.1,2,2
2355,2019-07-12,2.1,2,2
2356,2019-07-13,2.1,2,2
2357,2019-07-14,2.1,2,2
2358,2019-07-15,2.1,2,2
2359,2019-07-16,2.1,2,2
2360,2019-07-17,2.1,2,2
2361,2019-07-18,2.1,2,2
2362,2019-07-19,2.1,2,2
2363,2019-07-20,2.1,2,2
2364,2019-07-21,2.1,2,2
2365,2019-07-22,2.1,2,2
2366,2019-07-23,2.1,2,2
2367,2019-07-24,2.1,2,2
2368,2019-07-25,2.1,2,2
2369,2019-07-26,2.1,2,2
2370,2019-07-27,2.1,2,2
2371,2019-07-28,2.1,2,2
2372,2019-07-29,2.1,2,2
2373,2019-07-30,2.1,2,2
2374,2019-07-31,2.1,2,2
2375,2019-08-01,2.1,2,2
2376,2019-08-02,2.1,2,2
2377,2019-08-03,2.1,2,2
2378,2019-08-04,2.1,2,2
2379,2019-08-05,2.1,2,2
2380,2019-08-06,2.1,2,2
2381,2019-08-07,2.1,2,2
2382,2019-08-08,2.1,2,2
2383,2019-08-09,2.1,2,2
2384,2019-08-10,2.1,2,2
2385,2019-08-11,2.1,2,2
2386,2019-08-12,2.1,2,2
2387,2019-08-13,2.1,2,2
2388,2019-08-14,2.1,2,2
2389,2019-08-15,2.1,2,2
2390,2019-08-16,2.1,2,2
2391,2019-08-17,2.1,2,2
2392,2019-08-18,2.1,2,2
2393,2019-08-19,2.1,2,2
2394,2019-08-20,2.1,2,2
2395,2019-08-21,2.1,2,2
2396,2019-08-22,2.1,2,2
2397,2019-08-23,2.1,2,2
2398,2019-08-24,2.1,2,2
2399,2019-08-25,3.6,2,2
2400,2019-08-26,3.6,2,2
2401,2019-08-27,3.6,2,2
2402,2019-08-28,3.6,2,2
2403,2019-08-29,3.6,2,2
2404,2019-08-30,3.6,2,2
2405,2019-08-31,3.6,2,2
2406,2019-09-01,3.6,2,2
2407,2019-09-02,3.6,2,2
2408,2019-09-03,3.6,2,2
2409,2019-09-04,3.6,2,2
2410,2019-09-05,3.6,2,2
2411,2019-09-06,3.6,2,2
2412,2019-09-07,3.6,2,2
2413,2019-09-08,3.6,2,2
2414,2019-09-09,3.6,2,2
2415,2019-09-10,3.6,2,2
2416,2019-09-11,3.6,2,2
2417,2019-09-12,3.6,2,2
2418,2019-09-13,3.6,2,2
2419,2019-09-14,3.6,2,2
2420,2019-09-15,3.6,2,2
2421,2019-09-16,3.6,2,2
2422,2019-09-17,3.6,2,2
2423,2019-09-18,3.6,2,2
2424,2019-09-19,3.6,2,2
2425,2019-09-20,3.6,2,2
2426,2019-09-21,3.6,2,2
2427,2019-09-22,3.6,2,2
2428,2019-09-23,3.6,2,2
2429,2019-09-24,3.6,2,2
2430,2019-09-25,3.6,2,2
2431,2019-09-26,3.6,2,2
2432,2019-09-27,3.6,2,2
2433,2019-09-28,3.6,2,2
2434,2019-09-29,3.6,2,2
2435,2019-09-30,3.6,2,2
2436,2019-10-01,3.6,2,2
2437,2019-10-02,3.6,2,2
2438,2019-10-03,3.6,2,2
2439,2019-10-04,3.6,2,2
2440,2019-10-05,3.6,2,2
2441,2019-10-06,3.6,2,2
2442,2019-10-07,3.6,2,2
2443,2019-10-08,3.6,2,2
2444,2019-10-09,3.6,2,2
2445,2019-10-10,3.6,2,2
2446,2019-10-11,3.6,2,2
2447,2019-10-12,3.6,2,2
2448,2019-10-13,3.6,2,2
2449,2019-10-14,3.6,2,2
2450,2019-10-15,3.6,2,2
2451,2019-10-16,3.6,2,2
2452,2019-10-17,3.6,2,2
2453,2019-10-18,3.6,2,2
2454,2019-10-19,3.6,2,2
2455,2019-10-20,3.6,2,2
2456,2019-10-21,3.6,2,2
2457,2019-10-22,3.6,2,2
2458,2019-10-23,3.6,2,2
2459,2019-10-24,3.6,2,2
2460,2019-10-25,3.6,2,2
2461,2019-10-26,3.6,2,2
2462,2019-10-27,3.6,2,2
2463,2019-10-28,3.6,2,2
2464,2019-10-29,3.6,2,2
2465,2019-10-30,3.6,2,2
2466,2019-10-31,3.6,2,2
2467,2019-11-01,3.6,2,2
2468,2019-11-02,3.6,2,2
2469,2019-11-03,3.6,2,2
2470,2019-11-04,3.6,2,2
2471,2019-11-05,3.6,2,2
2472,2019-11-06,3.6,2,2
2473,2019-11-07,3.6,2,2
2474,2019-11-08,3.6,2,2
2475,2019-11-09,3.6,2,2
2476,2019-11-10,3.6,2,2
2477,2019-11-11,3.6,2,2
2478,2019-11-12,3.6,2,2
2479,2019-11-13,3.6,2,2
2480,2019-11-14,3.6,2,2
2481,2019-11-15,3.6,2,2
2482,2019-11-16,3.6,2,2
2483,2019-11-17,3.6,2,2
