no.,date,price,productId,sellerId
732,2019-02-01,4.1,1,2
733,2019-02-02,4.1,1,2
734,2019-02-03,4.1,1,2
735,2019-02-04,4.1,1,2
736,2019-02-05,4.1,1,2
737,2019-02-06,4.1,1,2
738,2019-02-07,4.1,1,2
739,2019-02-08,4.1,1,2
740,2019-02-09,4.1,1,2
741,2019-02-10,4.1,1,2
742,2019-02-11,4.1,1,2
743,2019-02-12,4.1,1,2
744,2019-02-13,4.1,1,2
745,2019-02-14,4.1,1,2
746,2019-02-15,4.1,1,2
747,2019-02-16,4.1,1,2
748,2019-02-17,4.1,1,2
749,2019-02-18,4.1,1,2
750,2019-02-19,4.1,1,2
751,2019-02-20,4.1,1,2
752,2019-02-21,4.1,1,2
753,2019-02-22,4.1,1,2
754,2019-02-23,4.1,1,2
755,2019-02-24,4.1,1,2
756,2019-02-25,4.1,1,2
757,2019-02-26,4.1,1,2
758,2019-02-27,4.1,1,2
759,2019-02-28,4.1,1,2
760,2019-03-01,4.1,1,2
761,2019-03-02,4.1,1,2
762,2019-03-03,4.1,1,2
763,2019-03-04,4.1,1,2
764,2019-03-05,4.1,1,2
765,2019-03-06,4.1,1,2
766,2019-03-07,4.1,1,2
767,2019-03-08,4.1,1,2
768,2019-03-09,4.1,1,2
769,2019-03-10,4.1,1,2
770,2019-03-11,4.1,1,2
771,2019-03-12,4.1,1,2
772,2019-03-13,4.1,1,2
773,2019-03-14,4.1,1,2
774,2019-03-15,4.1,1,2
775,2019-03-16,4.1,1,2
776,2019-03-17,4.1,1,2
777,2019-03-18,4.1,1,2
778,2019-03-19,4.1,1,2
779,2019-03-20,4.1,1,2
780,2019-03-21,4.1,1,2
781,2019-03-22,4.1,1,2
782,2019-03-23,4.1,1,2
783,2019-03-24,4.1,1,2
784,2019-03-25,4.1,1,2
785,2019-03-26,4.1,1,2
786,2019-03-27,4.1,1,2
787,2019-03-28,4.1,1,2
788,2019-03-29,4.1,1,2
789,2019-03-30,4.1,1,2
790,2019-03-31,4.1,1,2
791,2019-04-01,4.1,1,2
792,2019-04-02,4.1,1,2
793,2019-04-03,4.1,1,2
794,2019-04-04,4.1,1,2
795,2019-04-05,4.1,1,2
796,2019-04-06,4.1,1,2
797,2019-04-07,4.1,1,2
798,2019-04-08,4.1,1,2
799,2019-04-09,4.1,1,2
800,2019-04-10,4.1,1,2
801,2019-04-11,4.1,1,2
802,2019-04-12,4.1,1,2
803,2019-04-13,4.1,1,2
804,2019-04-14,4.1,1,2
805,2019-04-15,4.1,1,2
806,2019-04-16,4.1,1,2
807,2019-04-17,4.1,1,2
808,2019-04-18,4.1,1,2
809,2019-04-19,4.1,1,2
810,2019-04-20,4.1,1,2
811,2019-04-21,4.1,1,2
812,2019-04-22,4.1,1,2
813,2019-04-23,4.1,1,2
814,2019-04-24,4.1,1,2
815,2019-04-25,4.1,1,2
816,2019-04-26,4.1,1,2
817,2019-04-27,4.1,1,2
818,2019-04-28,4.1,1,2
819,2019-04-29,4.1,1,2
820,2019-04-30,4.1,1,2
821,2019-05-01,4.1,1,2
822,2019-05-02,4.1,1,2
823,2019-05-03,4.1,1,2
824,2019-05-04,4.1,1,2
825,2019-05-05,4.1,1,2
826,2019-05-06,4.1,1,2
827,2019-05-07,4.1,1,2
828,2019-05-08,4.1,1,2
829,2019-05-09,4.1,1,2
830,2019-05-10,4.1,1,2
831,2019-05-11,4.1,1,2
832,2019-05-12,4.1,1,2
833,2019-05-13,4.1,1,2
834,2019-05-14,3,1,2
835,2019-05-15,3,1,2
836,2019-05-16,3,1,2
837,2019-05-17,3,1,2
838,2019-05-18,3,1,2
839,2019-05-19,3,1,2
840,2019-05-20,3,1,2
841,2019-05-21,3,1,2
842,2019-05-22,3,1,2
843,2019-05-23,3,1,2
844,2019-05-24,3,1,2
845,2019-05-25,3,1,2
846,2019-05-26,3,1,2
847,2019-05-27,3,1,2
848,2019-05-28,3,1,2
849,2019-05-29,3,1,2
850,2019-05-30,3,1,2
851,2019-05-31,3,1,2
852,2019-06-01,3,1,2
853,2019-06-02,3,1,2
854,2019-06-03,3,1,2
855,2019-06-04,3,1,2
856,2019-06-05,3,1,2
857,2019-06-06,3,1,2
858,2019-06-07,3,1,2
859,2019-06-08,3,1,2
860,2019-06-09,3,1,2
861,2019-06-10,3,1,2
862,2019-06-11,3,1,2
863,2019-06-12,3,1,2
864,2019-06-13,3,1,2
865,2019-06-14,3,1,2
866,2019-06-15,3,1,2
867,2019-06-16,3,1,2
868,2019-06-17,3,1,2
869,2019-06-18,3,1,2
870,2019-06-19,3,1,2
871,2019-06-20,3,1,2
872,2019-06-21,3,1,2
873,2019-06-22,3,1,2
874,2019-06-23,3,1,2
875,2019-06-24,3,1,2
876,2019-06-25,3,1,2
877,2019-06-26,3,1,2
878,2019-06-27,3,1,2
879,2019-06-28,3,1,2
880,2019-06-29,3,1,2
881,2019-06-30,3,1,2
882,2019-07-01,3,1,2
883,2019-07-02,3,1,2
884,2019-07-03,3,1,2
885,2019-07-04,3,1,2
886,2019-07-05,3,1,2
887,2019-07-06,3,1,2
888,2019-07-07,3,1,2
