no.,date,price,productId,sellerId
5118,2019-02-01,829,4,6
5119,2019-02-02,829,4,6
5120,2019-02-03,829,4,6
5121,2019-02-04,829,4,6
5122,2019-02-05,829,4,6
5123,2019-02-06,829,4,6
5124,2019-02-07,829,4,6
5125,2019-02-08,829,4,6
5126,2019-02-09,829,4,6
5127,2019-02-10,829,4,6
5128,2019-02-11,829,4,6
5129,2019-02-12,829,4,6
5130,2019-02-13,829,4,6
5131,2019-02-14,829,4,6
5132,2019-02-15,829,4,6
5133,2019-02-16,829,4,6
5134,2019-02-17,829,4,6
5135,2019-02-18,829,4,6
5136,2019-02-19,829,4,6
5137,2019-02-20,829,4,6
5138,2019-02-21,829,4,6
5139,2019-02-22,829,4,6
5140,2019-02-23,829,4,6
5141,2019-02-24,855,4,6
5142,2019-02-25,855,4,6
5143,2019-02-26,855,4,6
5144,2019-02-27,855,4,6
5145,2019-02-28,855,4,6
5146,2019-03-01,855,4,6
5147,2019-03-02,855,4,6
5148,2019-03-03,855,4,6
5149,2019-03-04,855,4,6
5150,2019-03-05,855,4,6
5151,2019-03-06,855,4,6
5152,2019-03-07,855,4,6
5153,2019-03-08,855,4,6
5154,2019-03-09,855,4,6
5155,2019-03-10,855,4,6
5156,2019-03-11,855,4,6
5157,2019-03-12,855,4,6
5158,2019-03-13,855,4,6
5159,2019-03-14,855,4,6
5160,2019-03-15,855,4,6
5161,2019-03-16,855,4,6
5162,2019-03-17,855,4,6
5163,2019-03-18,855,4,6
5164,2019-03-19,855,4,6
5165,2019-03-20,855,4,6
5166,2019-03-21,855,4,6
5167,2019-03-22,855,4,6
5168,2019-03-23,855,4,6
5169,2019-03-24,855,4,6
5170,2019-03-25,855,4,6
5171,2019-03-26,855,4,6
5172,2019-03-27,855,4,6
5173,2019-03-28,855,4,6
5174,2019-03-29,855,4,6
5175,2019-03-30,855,4,6
5176,2019-03-31,855,4,6
5177,2019-04-01,855,4,6
5178,2019-04-02,855,4,6
5179,2019-04-03,855,4,6
5180,2019-04-04,855,4,6
5181,2019-04-05,855,4,6
5182,2019-04-06,855,4,6
5183,2019-04-07,855,4,6
5184,2019-04-08,855,4,6
5185,2019-04-09,855,4,6
5186,2019-04-10,855,4,6
5187,2019-04-11,855,4,6
5188,2019-04-12,855,4,6
5189,2019-04-13,855,4,6
5190,2019-04-14,855,4,6
5191,2019-04-15,855,4,6
5192,2019-04-16,855,4,6
5193,2019-04-17,855,4,6
5194,2019-04-18,855,4,6
5195,2019-04-19,855,4,6
5196,2019-04-20,855,4,6
5197,2019-04-21,855,4,6
5198,2019-04-22,855,4,6
5199,2019-04-23,855,4,6
5200,2019-04-24,855,4,6
5201,2019-04-25,855,4,6
5202,2019-04-26,855,4,6
5203,2019-04-27,855,4,6
5204,2019-04-28,855,4,6
5205,2019-04-29,855,4,6
5206,2019-04-30,855,4,6
5207,2019-05-01,855,4,6
5208,2019-05-02,855,4,6
5209,2019-05-03,855,4,6
5210,2019-05-04,855,4,6
5211,2019-05-05,855,4,6
5212,2019-05-06,855,4,6
5213,2019-05-07,855,4,6
5214,2019-05-08,855,4,6
5215,2019-05-09,855,4,6
5216,2019-05-10,855,4,6
5217,2019-05-11,855,4,6
5218,2019-05-12,855,4,6
5219,2019-05-13,855,4,6
5220,2019-05-14,855,4,6
5221,2019-05-15,855,4,6
5222,2019-05-16,855,4,6
5223,2019-05-17,855,4,6
5224,2019-05-18,855,4,6
5225,2019-05-19,855,4,6
5226,2019-05-20,855,4,6
5227,2019-05-21,855,4,6
5228,2019-05-22,855,4,6
5229,2019-05-23,855,4,6
5230,2019-05-24,855,4,6
